division_code,district_code,upazila_code,union_code,union_name,union_name_bangla,created_by
20,30,94,57,Mongalkandhi,Mongalkandhi,admin
20,30,94,66,Motigonj,Motigonj,admin
20,30,94,76,Nababpur,Nababpur,admin
20,46,49,75,4 No Perachara,4 No Perachara,admin
20,51,43,89,Tum Char,Tum Char,admin
20,51,73,39,2No Char Badam Union,2No Char Badam Union,admin
20,51,73,15,5No Char Abdullah Union,5No Char Abdullah Union,admin
20,51,73,7,8No Borakhari Union,8No Borakhari Union,admin
20,51,73,55,9No Char Gazi Union,9No Char Gazi Union,admin
20,75,7,45,GOPALPUR,GOPALPUR,admin
20,75,7,56,JIRTOLI,JIRTOLI,admin
20,75,7,10,ALIYAPUR,ALIYAPUR,admin
20,75,7,28,CHOYANI,CHOYANI,admin
20,75,7,80,RAJGONJ,RAJGONJ,admin
20,75,7,42,AKLASHPUR,AKLASHPUR,admin
20,75,7,24,BEGUMGONJ,BEGUMGONJ,admin
20,75,7,70,MIR OWARISHPUR,MIR OWARISHPUR,admin
20,75,7,49,NORUTTOMPUR,NORUTTOMPUR,admin
20,75,7,38,DORGAPUR,DORGAPUR,admin
20,75,7,84,ROSULPUR,ROSULPUR,admin
20,75,7,63,KADIRPUR,KADIRPUR,admin
55,73,36,13,Balagram,Balagram,admin
55,73,36,21,dhormopal,dhormopal,admin
55,73,36,36,goalna,goalna,admin
20,75,36,85,Shuk Char,Shuk Char,admin
20,75,36,22,Nalchira,Nalchira,admin
20,75,36,28,Char Eshor,Char Eshor,admin
55,73,36,65,khutamara,khutamara,admin
20,75,36,38,Char King,Char King,admin
20,75,36,69,Nuzum Dwip,Nuzum Dwip,admin
55,73,36,80,mirgonj,mirgonj,admin
55,73,45,86,Putimare,Putimare,admin
55,73,45,17,Bahagili,Bahagili,admin
20,75,47,3,3 no Dhanshiri Union,3 no Dhanshiri Union,admin
55,73,45,94,Ranachandi,Ranachandi,admin
55,73,45,43,Garagaram,Garagaram,admin
55,73,45,60,Magura,Magura,admin
20,75,47,6,6no Dansalik Uniyan,6no Dansalik Uniyan,admin
55,73,64,75,6 no. Ramnagar union,6 no. Ramnagar union,admin
55,73,64,82,12 no. Sangalshi union,12 no. Sangalshi union,admin
20,75,47,7,7 no Batya Uniyan,7 no Batya Uniyan,admin
55,73,64,11,14 no. Chapra saromjani,14 no. Chapra saromjani,admin
20,75,87,40,01NO CHARMATUA UNION,01NO CHARMATUA UNION,admin
20,75,87,45,02NO DADPUR UNION,02NO DADPUR UNION,admin
55,73,64,37,7 no. kachukata union,7 no. kachukata union,admin
20,75,87,60,04 NO KADIRHANIF UNION,04 NO KADIRHANIF UNION,admin
55,73,64,63,8 no. Panchopukur  union,8 no. Panchopukur  union,admin
20,75,87,25,05NO BINODPUR UNION,05NO BINODPUR UNION,admin
20,75,87,80,06 NO. NOAKHALI UNION,06 NO. NOAKHALI UNION,admin
55,73,64,94,5 no. Tupamari union,5 no. Tupamari union,admin
20,75,87,23,10NO ASHWADIA UNION,10NO ASHWADIA UNION,admin
55,73,64,69,4 no. Palash bari union,4 no. Palash bari union,admin
20,75,87,90,12NO PURBO CHARMATUA UNION,12NO PURBO CHARMATUA UNION,admin
55,73,64,44,3 no. Khoksha bari union,3 no. Khoksha bari union,admin
20,75,87,21,13NO ANDERCHAR UNION,13NO ANDERCHAR UNION,admin
55,73,64,12,13 no. Charykhola union,13 no. Charykhola union,admin
20,75,80,66,2No Kesharpara Union,2No Kesharpara Union,admin
55,73,64,88,11 no. sonaroy union,11 no. sonaroy union,admin
20,75,80,38,3No Domuruya Union,3No Domuruya Union,admin
20,75,80,57,4No Kadra Union,4No Kadra Union,admin
55,73,64,50,10 no kundapukur union,10 no kundapukur union,admin
20,75,85,33,CHAR CLARK,CHAR CLARK,admin
20,75,85,35,CHAR JABBAR,CHAR JABBAR,admin
20,75,85,31,CHAR  BATA,CHAR  BATA,admin
55,77,4,54,MIRZAPUR,MIRZAPUR,admin
20,84,21,79,subalang,subalang,admin
55,77,4,40,DHAMORE,DHAMORE,admin
20,84,36,67,Kaptai,Kaptai,admin
55,77,25,21,Boda,Boda,admin
55,77,25,94,Sakoya,Sakoya,admin
55,77,25,87,Pachpir,Pachpir,admin
20,84,58,13,Atarakcara,Atarakcara,admin
20,84,58,60,Kalapaquzza,Kalapaquzza,admin
55,77,25,80,Maraya bamonhat,Maraya bamonhat,admin
20,84,87,40,Jeebtalee,Jeebtalee,admin
20,84,87,13,Banduk vhangga,Banduk vhangga,admin
55,77,25,12,borososy,borososy,admin
55,77,34,57,4 no. Pamuli,4 no. Pamuli,admin
55,77,34,95,7 no.Tepriganj,7 no.Tepriganj,admin
55,77,34,28,8 no. Dondopal,8 no. Dondopal,admin
55,77,34,9,10 no.changthi hajradanga,10 no.changthi hajradanga,admin
55,77,90,21,Betgari Union,Betgari Union,admin
55,77,90,52,Kholeya Union,Kholeya Union,admin
55,77,90,19,Barabil Union,Barabil Union,admin
55,77,90,42,Gajaghanta Union,Gajaghanta Union,admin
55,77,90,84,Maraneya Union,Maraneya Union,admin
55,77,90,16,Alambiditor Union,Alambiditor Union,admin
55,77,90,54,5 No BURABURI,5 No BURABURI,admin
55,77,90,27,6 No VAJONPUR,6 No VAJONPUR,admin
55,77,90,40,7 No DABNOGOR,7 No DABNOGOR,admin
55,85,42,27,Balapara,Balapara,admin
55,85,42,67,Shahidbagh,Shahidbagh,admin
55,85,58,17,Balua masimpur,Balua masimpur,admin
55,85,58,21,Barabala,Barabala,admin
55,85,58,26,Bara hazratpur,Bara hazratpur,admin
55,85,58,32,Balarhat,Balarhat,admin
55,85,58,43,Chengmari,Chengmari,admin
55,85,58,60,Gopalpur,Gopalpur,admin
55,85,58,62,Kafrikhal,Kafrikhal,admin
55,85,58,67,Latifpur,Latifpur,admin
55,85,58,72,Milanpur,Milanpur,admin
55,85,58,78,Mirzapur,Mirzapur,admin
55,85,58,83,Mayenpur,Mayenpur,admin
55,85,58,89,Pairaband,Pairaband,admin
55,85,58,94,Ranipukur,Ranipukur,admin
55,85,76,25,01 No Chitrocal,01 No Chitrocal,admin
55,85,76,18,02 No Vendabari,02 No Vendabari,admin
55,85,76,12,03 No Borodargha,03 No Borodargha,admin
55,85,76,44,04 No Kumedpur,04 No Kumedpur,admin
55,85,76,50,05 No Modonkhali,05 No Modonkhali,admin
55,85,76,94,06 No Tukuria,06 No Tukuria,admin
60,90,29,66,RAFINAGAR,RAFINAGAR,admin
60,90,33,86,BANGLABAZAR UNION,BANGLABAZAR UNION,admin
60,90,33,92,NARSHINGPUR UNION,NARSHINGPUR UNION,admin
50,64,50,66,MOHADEVPUR,MOHADEVPUR,admin
50,64,50,9,VIMPUR,VIMPUR,admin
60,90,89,36,KATAIR,KATAIR,admin
60,90,89,55,MULLAPARA UNION,MULLAPARA UNION,admin
45,39,7,23,05 No BAKSHIGANJ,05 No BAKSHIGANJ,admin
45,39,7,47,01 No DHANUA KAMALPUR,01 No DHANUA KAMALPUR,admin
50,64,60,13,BOKTERPUR,BOKTERPUR,admin
50,64,60,51,DUBOLHATI,DUBOLHATI,admin
50,64,60,65,HASHAIGARI,HASHAIGARI,admin
45,39,29,13,02 NO BELGACHHA,02 NO BELGACHHA,admin
60,90,32,23,CHAMARDANI,CHAMARDANI,admin
45,39,29,31,03 NO CHINADULLI,03 NO CHINADULLI,admin
50,64,60,14,BOLIHER,BOLIHER,admin
45,39,29,94,04 NO SAPDHARI,04 NO SAPDHARI,admin
60,90,32,47,JOYSREE,JOYSREE,admin
50,64,60,36,SHOILGACI,SHOILGACI,admin
45,39,29,87,07 NO PATHORSHI,07 NO PATHORSHI,admin
60,90,32,35,BONGSHIKUNDA DAKSHIN,BONGSHIKUNDA DAKSHIN,admin
45,39,29,47,09 NO GOALER CHAR,09 NO GOALER CHAR,admin
45,39,29,39,10 NO GAIBANDHA,10 NO GAIBANDHA,admin
45,39,29,15,12 NO CHAR GOALINI,12 NO CHAR GOALINI,admin
50,64,85,10,BARGACHA,BARGACHA,admin
45,39,36,35,01 NO KENDUA,01 NO KENDUA,admin
45,39,36,77,02 NO SHARIFPUR,02 NO SHARIFPUR,admin
45,39,36,23,05 NO ITAIL,05 NO ITAIL,admin
60,90,47,47,MIRPUR,MIRPUR,admin
45,39,36,71,11 NO SAHABAJPUR,11 NO SAHABAJPUR,admin
45,39,36,89,12 NO TITPALLA,12 NO TITPALLA,admin
60,90,50,67,JAMALGONJ SADOR UNION,JAMALGONJ SADOR UNION,admin
45,39,36,47,13 NO MESHTA,13 NO MESHTA,admin
45,39,58,59,05 NO JORKHALI,05 NO JORKHALI,admin
45,39,58,11,06 NO ADARVITA,06 NO ADARVITA,admin
60,90,27,33,JOYKOLOS UNION,JOYKOLOS UNION,admin
60,90,27,61,PATHARIA UNION,PATHARIA UNION,admin
45,39,61,85,04 NO NAGLA,04 NO NAGLA,admin
60,90,27,94,PURBO PAGLA UNION,PURBO PAGLA UNION,admin
45,39,61,95,05 NO NAYANOGOR,05 NO NAYANOGOR,admin
45,39,61,17,06 No ADRA,06 No ADRA,admin
45,39,61,19,07 No CHAR BANIPAKURIA,07 No CHAR BANIPAKURIA,admin
60,90,27,90,POSHIM PAGLA UNION,POSHIM PAGLA UNION,admin
60,90,92,33,SREEPUR DASKIN  UNION,SREEPUR DASKIN  UNION,admin
50,64,85,52,KASHIMPUR,KASHIMPUR,admin
60,91,8,51,01 NO UMORPUR,01 NO UMORPUR,admin
50,64,69,21,3 NO VABICHA,3 NO VABICHA,admin
30,48,6,72,KAILAG,KAILAG,admin
30,48,6,69,HUMAIPUR,HUMAIPUR,admin
50,64,69,52,4 NO NIAMATPUR,4 NO NIAMATPUR,admin
30,48,6,77,MAIJCHAR,MAIJCHAR,admin
60,91,8,40,07 NO GOALABAZAR,07 NO GOALABAZAR,admin
30,48,76,38,GURAI,GURAI,admin
30,48,76,23,CHHATIRCHAR,CHHATIRCHAR,admin
60,91,17,77,MURIA,MURIA,admin
30,48,79,19,CHANDIPASHA,CHANDIPASHA,admin
30,48,79,38,EGARASINDUR,EGARASINDUR,admin
30,48,79,47,HOSENDI,HOSENDI,admin
60,91,17,60,MATHIURA  UNION PARISHAD,MATHIURA  UNION PARISHAD,admin
50,64,75,51,MATINDHAR,MATINDHAR,admin
30,48,79,95,SUKHIA,SUKHIA,admin
60,91,17,34,DUBAG,DUBAG,admin
30,54,40,88,SHAHEBRAMPUR,SHAHEBRAMPUR,admin
30,54,40,25,CHAR DAWLOTKHAN,CHAR DAWLOTKHAN,admin
30,54,40,82,RAMJANPUR,RAMJANPUR,admin
30,54,40,94,SIKARMONGOL,SIKARMONGOL,admin
30,54,40,37,ENAYETNAGOR,ENAYETNAGOR,admin
30,54,54,47,DATTA KENDUA,DATTA KENDUA,admin
30,54,54,83,PEARPUR,PEARPUR,admin
30,54,54,71,MASTOFAPUR,MASTOFAPUR,admin
30,54,54,29,GHATMAJI,GHATMAJI,admin
30,54,54,94,SIRKHARA,SIRKHARA,admin
30,54,54,10,BAHADURPUR,BAHADURPUR,admin
60,91,31,37,JALALPUR,JALALPUR,admin
60,91,31,30,DAUDPUR,DAUDPUR,admin
60,91,94,47,KAJOLSAHAR UNION PARISHAD,KAJOLSAHAR UNION PARISHAD,admin
60,91,94,38,KOSKONOKPUR UNION PARISHAD,KOSKONOKPUR UNION PARISHAD,admin
30,56,10,28,CHOKMIRPUR,CHOKMIRPUR,admin
30,56,10,76,KOLIA,KOLIA,admin
30,56,10,66,JIANPUR,JIANPUR,admin
45,72,40,59,LANGURA,LANGURA,admin
50,81,94,81,TALANDA UNION,TALANDA UNION,admin
45,72,74,94,3NO. THAKURAKUNA,3NO. THAKURAKUNA,admin
45,72,74,87,4NO. SINGHER BANGLA,4NO. SINGHER BANGLA,admin
45,72,74,47,6NO. LAXMIGONG,6NO. LAXMIGONG,admin
45,72,74,31,7NO. KAILATI,7NO. KAILATI,admin
45,72,74,15,9NO.COLLISHA,9NO.COLLISHA,admin
30,68,52,94,SHOKONDI,SHOKONDI,admin
50,88,67,87,HABIBULLAH NOGOR,HABIBULLAH NOGOR,admin
50,88,67,29,JALLALPUR,JALLALPUR,admin
50,88,67,36,KUYJORI,KUYJORI,admin
50,88,67,94,SONATUNI,SONATUNI,admin
30,82,73,25,JASHAI,JASHAI,admin
30,86,36,11,ALAOLPUR,ALAOLPUR,admin
50,88,78,25,KALIA HORIPUR,KALIA HORIPUR,admin
50,88,78,69,SAYDABAD,SAYDABAD,admin
45,89,67,57,NAKLA,NAKLA,admin
30,93,28,60,GHATAIL,GHATAIL,admin
30,93,28,69,JAMURIA,JAMURIA,admin
30,93,66,71,MOHERA,MOHERA,admin
30,93,66,63,ZAMURKI,ZAMURKI,admin
30,93,66,15,ANAITARA,ANAITARA,admin
30,93,66,39,BATHGERAM,BATHGERAM,admin
30,93,66,23,MOHURIA,MOHURIA,admin
30,93,66,13,AZGONA,AZGONA,admin
30,93,66,87,TOROFPUR,TOROFPUR,admin
30,93,66,34,BASHTUL,BASHTUL,admin
30,93,66,36,BAURA,BAURA,admin
30,93,66,67,LATIFPUR,LATIFPUR,admin
30,93,57,28,AUSHNARA,AUSHNARA,admin
30,93,57,24,ARONKHOLA,ARONKHOLA,admin
30,93,76,58,MAMUD NAGAR,MAMUD NAGAR,admin
30,93,76,43,GAYHATA,GAYHATA,admin
30,93,76,94,SALIMABAD,SALIMABAD,admin
30,93,76,12,VADRA,VADRA,admin
30,93,76,21,DUPTIAR,DUPTIAR,admin
30,93,76,80,PAKUTIA,PAKUTIA,admin
30,93,76,38,DHUBORIA,DHUBORIA,admin
30,93,85,40,HATIBANDA,HATIBANDA,admin
30,93,95,53,HUGRA,HUGRA,admin
30,93,95,90,PORABARI,PORABARI,admin
20,51,43,87,Tiariganj,Tiariganj,admin
55,73,36,29,gaolmunda,gaolmunda,admin
55,73,36,58,katali,katali,admin
20,75,87,75,11NO NEWAZPUR UNION,11NO NEWAZPUR UNION,admin
20,75,80,28,1No Chatarpaiya Union,1No Chatarpaiya Union,admin
20,75,80,76,7No Mohammadpur Union,7No Mohammadpur Union,admin
20,75,85,37,CHAR  OAPDA,CHAR  OAPDA,admin
55,77,25,14,Banghari bonogram,Banghari bonogram,admin
55,77,34,47,3 no. Debiganj,3 no. Debiganj,admin
55,77,34,76,6 no.Shonaher,6 no.Shonaher,admin
55,85,76,16,07 No Boro Alampur,07 No Boro Alampur,admin
55,85,76,69,09 No Pirgonj,09 No Pirgonj,admin
55,85,76,88,10 No Shanerhat,10 No Shanerhat,admin
55,85,76,41,14 No Choatra,14 No Choatra,admin
55,85,76,37,15 No Kabilpur,15 No Kabilpur,admin
55,85,49,63,Shadyapuskoroni,Shadyapuskoroni,admin
55,94,8,84,01 no porea union porisod,01 no porea union porisod,admin
55,94,8,52,02 no chorol union porisod,02 no chorol union porisod,admin
60,90,32,76,SELLBORASH,SELLBORASH,admin
60,90,32,21,SUKHAIR RAJAPUR DAKSHIN,SUKHAIR RAJAPUR DAKSHIN,admin
45,39,61,97,11 NO SAMPUR,11 NO SAMPUR,admin
60,90,92,10,BALIJURI UNION,BALIJURI UNION,admin
50,64,85,42,KALIGRAM,KALIGRAM,admin
30,48,6,94,SARARCHAR,SARARCHAR,admin
30,48,6,51,HALIMPUR,HALIMPUR,admin
30,48,6,60,HILACHIA,HILACHIA,admin
50,64,69,31,2 NO CHANDONNAGOR,2 NO CHANDONNAGOR,admin
50,64,69,63,6 NO PAROIL,6 NO PAROIL,admin
60,91,8,64,03 NO PACHIP PAILANPUR,03 NO PACHIP PAILANPUR,admin
50,64,79,55,NITPUR,NITPUR,admin
50,64,79,87,TENTULIA,TENTULIA,admin
30,48,42,34,GOJADIYA,GOJADIYA,admin
60,91,8,88,08 NO TAJPUR,08 NO TAJPUR,admin
50,64,75,94,SHIHARA,SHIHARA,admin
30,48,49,34,DANAPATULI,DANAPATULI,admin
30,48,49,51,KOURSA-KARIEAL,KOURSA-KARIEAL,admin
30,48,49,25,CHODDASATA,CHODDASATA,admin
60,91,8,27,09 NO DAIAMIR,09 NO DAIAMIR,admin
30,48,49,16,BINNATI,BINNATI,admin
30,48,49,94,ROSHIDABAD,ROSHIDABAD,admin
30,48,49,60,LOTIBABAD,LOTIBABAD,admin
30,48,49,77,MAIZKAPON,MAIZKAPON,admin
60,91,8,55,10 NO USMANPUR,10 NO USMANPUR,admin
30,48,54,11,CHHAYSUTI,CHHAYSUTI,admin
30,48,59,81,MITHAMAIN,MITHAMAIN,admin
30,48,76,27,DAMPARA,DAMPARA,admin
60,91,8,70,14 NO PURBA GOURIPUR,14 NO PURBA GOURIPUR,admin
50,64,75,25,DIBOR,DIBOR,admin
30,54,40,11,ALINAGOR,ALINAGOR,admin
30,54,40,12,BALIGRAM,BALIGRAM,admin
30,54,40,44,GOPALPUR,GOPALPUR,admin
30,54,40,63,KAZIBAKAI,KAZIBAKAI,admin
30,54,40,75,NABOGRAM,NABOGRAM,admin
30,54,54,41,KALIKAPUR,KALIKAPUR,admin
30,54,54,89,RASTI,RASTI,admin
60,91,38,25,DHAKADOKKIN UNION PARISHAD,DHAKADOKKIN UNION PARISHAD,admin
60,91,38,69,LAKSHANABOND,LAKSHANABOND,admin
60,91,31,50,LALABAZAR,LALABAZAR,admin
60,91,31,60,MUGLABAZAR,MUGLABAZAR,admin
30,54,87,36,DATTAPARA,DATTAPARA,admin
30,54,87,47,KADIRPUR,KADIRPUR,admin
30,54,87,52,KATHALBARI,KATHALBARI,admin
30,54,87,58,KUTUBPUR,KUTUBPUR,admin
30,54,87,63,MATBORERCHAR,MATBORERCHAR,admin
30,54,87,73,PANCHAR,PANCHAR,admin
30,54,87,79,SANNASHIRCHAR,SANNASHIRCHAR,admin
30,54,87,84,SHIBCHAR,SHIBCHAR,admin
30,54,87,89,SHIRUAIL,SHIRUAIL,admin
30,54,87,94,UMEDPUR,UMEDPUR,admin
60,91,59,76,PURBA DIGHIRPAR,PURBA DIGHIRPAR,admin
60,91,59,38,JHINGABARI,JHINGABARI,admin
60,91,59,85,9 NO- RAJAGONJ,9 NO- RAJAGONJ,admin
30,56,28,51,GALA,GALA,admin
30,56,28,36,CHALA,CHALA,admin
30,56,28,14,BALLA,BALLA,admin
30,56,28,21,BOLORA,BOLORA,admin
30,56,28,65,HARUKANDI,HARUKANDI,admin
30,56,28,73,KANCHONPUR,KANCHONPUR,admin
30,56,28,94,SUTALORI,SUTALORI,admin
30,56,28,43,DHULSURA,DHULSURA,admin
30,56,28,7,AZIMNAGAR,AZIMNAGAR,admin
30,56,46,13,ATTIGRAM,ATTIGRAM,admin
30,56,70,1,BORAID,BORAID,admin
30,56,70,2,DHIGHULIA,DHIGHULIA,admin
30,56,70,4,DHOROGRAM,DHOROGRAM,admin
30,56,70,7,SATURIA,SATURIA,admin
30,56,70,3,BALIATI,BALIATI,admin
30,59,44,63,KHIDIRPARA UNION,KHIDIRPARA UNION,admin
45,61,13,94,UTHURA,UTHURA,admin
45,61,13,86,RAJAI,RAJAI,admin
45,61,13,51,HABIRBARI,HABIRBARI,admin
45,61,13,43,DHITPUR,DHITPUR,admin
45,61,13,17,BHARADOBA,BHARADOBA,admin
45,61,13,60,KACHINA,KACHINA,admin
45,61,20,35,5NO DAWKHOLA UNION,5NO DAWKHOLA UNION,admin
45,61,20,47,6N0  FULBARIA UNION,6N0  FULBARIA UNION,admin
45,61,20,17,7N0 BAKTA  UNION,7N0 BAKTA  UNION,admin
45,61,20,41,9N0  ANAYETPUR  UNION,9N0  ANAYETPUR  UNION,admin
45,61,20,53,10N0  KALADHAHO  UNION,10N0  KALADHAHO  UNION,admin
45,61,20,89,11 NO. RADHAKANAI,11 NO. RADHAKANAI,admin
45,61,20,11,12N0  ASIM UNION,12N0  ASIM UNION,admin
45,61,20,29,13N0  BOVANIPUR UNION,13N0  BOVANIPUR UNION,admin
45,61,81,81,SANDHARA,SANDHARA,admin
50,69,41,81,NAZIRPUR UNION,NAZIRPUR UNION,admin
45,61,81,18,BHAITKANDI,BHAITKANDI,admin
45,61,81,90,SINGHESHWAR,SINGHESHWAR,admin
50,69,41,40,DHARABARISHA UNION,DHARABARISHA UNION,admin
50,69,9,76,JAMNAGAR,JAMNAGAR,admin
50,69,44,76,KADIMCHILAN,KADIMCHILAN,admin
50,69,44,95,WALIA,WALIA,admin
45,61,23,49,MOYLAKANDA,MOYLAKANDA,admin
45,61,23,31,GOURIPUR,GOURIPUR,admin
45,61,23,72,RAMGUPALPUR,RAMGUPALPUR,admin
45,61,23,18,VANGNAMARI,VANGNAMARI,admin
50,69,63,43,HALSHA,HALSHA,admin
50,69,63,73,MADHNAGAR,MADHNAGAR,admin
50,69,63,87,PIPRUL,PIPRUL,admin
50,69,91,31,2 NO. DAHIA UNION,2 NO. DAHIA UNION,admin
50,69,91,47,3 NO. ITALY UNION,3 NO. ITALY UNION,admin
50,69,91,55,4 NO. KALOM UNION,4 NO. KALOM UNION,admin
50,69,91,63,7 NO. LALORE UNION,7 NO. LALORE UNION,admin
45,61,65,94,TARATI,TARATI,admin
45,61,65,77,MANKON,MANKON,admin
50,69,91,87,9 NO. TAJPUR,9 NO. TAJPUR,admin
50,69,91,23,10 NO. CHOWGRAM UNION,10 NO. CHOWGRAM UNION,admin
45,61,65,69,KUMARGHATA,KUMARGHATA,admin
45,61,65,51,KASHIMPUR,KASHIMPUR,admin
45,61,65,60,KHERUAJANI,KHERUAJANI,admin
50,76,16,47,KOYTOLA,KOYTOLA,admin
50,76,16,15,CHAKLA,CHAKLA,admin
50,76,16,42,JATSHAKHINI,JATSHAKHINI,admin
50,76,19,15,AUSTOMONISHA,AUSTOMONISHA,admin
45,61,52,25,OSHOTODHAR,OSHOTODHAR,admin
45,61,52,31,BURORCHOR,BURORCHOR,admin
50,76,39,73,SOLIMPUR UNION,SOLIMPUR UNION,admin
45,61,52,88,PARANGONJ,PARANGONJ,admin
45,61,52,94,SIRTA,SIRTA,admin
45,61,52,40,CHORNILOKKHIA,CHORNILOKKHIA,admin
45,61,52,67,KHAGDAHAR,KHAGDAHAR,admin
45,61,52,47,DAPUNIA,DAPUNIA,admin
45,61,52,54,GHAGRA,GHAGRA,admin
45,61,52,27,BOIRA,BOIRA,admin
50,76,72,34,DHULAURI,DHULAURI,admin
50,76,72,17,BHULBARIA,BHULBARIA,admin
50,76,72,25,DHOPADAHA,DHOPADAHA,admin
50,76,72,69,KHATUPARA,KHATUPARA,admin
50,76,83,17,AHAMMED PUR,AHAMMED PUR,admin
50,76,83,47,NAZIRGONG,NAZIRGONG,admin
50,76,83,95,TANTIBANDA,TANTIBANDA,admin
50,76,83,38,MANIKHAT,MANIKHAT,admin
50,76,83,66,SAGARKANDI,SAGARKANDI,admin
50,76,83,57,RANINAGAR,RANINAGAR,admin
50,81,10,13,ARANI,ARANI,admin
30,67,4,69,PIROJPUR,PIROJPUR,admin
50,81,10,15,BAJUBAGA,BAJUBAGA,admin
30,67,4,86,SHOMVUPURA,SHOMVUPURA,admin
30,67,4,34,JAMPUR,JAMPUR,admin
30,67,4,24,BAIDDER,BAIDDER,admin
30,67,4,43,KATCHPUR,KATCHPUR,admin
30,67,4,51,MOGRAPARA,MOGRAPARA,admin
50,81,12,31,DIPPUR,DIPPUR,admin
20,19,74,73,Bipulashar,Bipulashar,admin
50,81,12,37,GOALKANDI,GOALKANDI,admin
50,81,12,56,HAMIRKUTSA,HAMIRKUTSA,admin
50,81,12,63,JHIKRA,JHIKRA,admin
50,81,12,69,JOGIPARA,JOGIPARA,admin
50,81,12,72,KHACHARI QUALIPARA,KHACHARI QUALIPARA,admin
50,81,12,82,NORDAS,NORDAS,admin
45,72,4,71,SUNOI,SUNOI,admin
50,81,12,85,SONADANGA,SONADANGA,admin
45,72,4,83,TELIGATI,TELIGATI,admin
45,72,4,59,SUKHARI,SUKHARI,admin
50,81,12,88,SREEPUR,SREEPUR,admin
50,81,12,94,SUVODANGA,SUVODANGA,admin
45,72,9,35,1NO. BAUSHI,1NO. BAUSHI,admin
45,72,9,23,3NO. BARHATTA,3NO. BARHATTA,admin
45,72,9,83,6NO. SINGDHA,6NO. SINGDHA,admin
50,81,25,47,YOUSUSPUR,YOUSUSPUR,admin
50,81,34,38,GODAGARI PAURASHAVA,GODAGARI PAURASHAVA,admin
45,72,47,11,ASUZIA,ASUZIA,admin
50,81,34,47,GOGRAM,GOGRAM,admin
45,72,47,20,CHERANG,CHERANG,admin
50,81,34,57,MATIKATA,MATIKATA,admin
45,72,47,33,GORADOBA,GORADOBA,admin
50,81,34,22,BASUDEBPUR,BASUDEBPUR,admin
45,72,47,40,GONDA,GONDA,admin
45,72,47,47,KANDIURA,KANDIURA,admin
50,81,34,25,CHAR ASHARIADAHA,CHAR ASHARIADAHA,admin
45,72,47,61,MASKA,MASKA,admin
45,72,47,74,NUAPARA,NUAPARA,admin
45,72,47,81,PIKURA,PIKURA,admin
45,72,47,88,ROWALBARY,ROWALBARY,admin
30,86,69,95,TULASAR,TULASAR,admin
30,86,69,76,RUDROKOR,RUDROKOR,admin
30,86,69,19,BINODPUR,BINODPUR,admin
30,86,69,62,MAHMUDPUR,MAHMUDPUR,admin
45,89,70,41,KALASPAR,KALASPAR,admin
45,89,70,69,NONNI,NONNI,admin
45,89,70,75,PORAGOAN,PORAGOAN,admin
45,89,70,55,NOAYBIL,NOAYBIL,admin
50,88,78,43,KHOKSHABARI,KHOKSHABARI,admin
45,89,70,86,RAMCHANDHRAKURA MONDOLIYAPARA,RAMCHANDHRAKURA MONDOLIYAPARA,admin
45,89,70,38,KAKARKANDI,KAKARKANDI,admin
45,89,70,51,NALITABARI,NALITABARI,admin
50,88,89,10,BARUHASH,BARUHASH,admin
50,88,89,84,TARASH,TARASH,admin
50,88,89,31,MADHAINAGOR,MADHAINAGOR,admin
45,89,67,35,FULKI,FULKI,admin
45,89,67,59,KANCHONPUR,KANCHONPUR,admin
30,93,25,25,BANIAZAN,BANIAZAN,admin
30,93,25,47,JADUNATHPUR,JADUNATHPUR,admin
30,93,25,21,BOLIVODRO,BOLIVODRO,admin
30,93,38,94,NOGDA,NOGDA,admin
30,93,76,10,BEKRA,BEKRA,admin
30,93,85,81,KALIA,KALIA,admin
30,93,85,21,DARIAPUR,DARIAPUR,admin
30,93,95,37,BAGHIL,BAGHIL,admin
30,93,95,59,KOROTIA,KOROTIA,admin
30,93,95,71,KAKUA,KAKUA,admin
30,93,95,77,MOGRA,MOGRA,admin
30,93,23,41,DUBAIL,DUBAIL,admin
30,93,23,11,ATIA,ATIA,admin
30,93,23,71,PATHRAIL,PATHRAIL,admin
30,93,23,59,FAZILHATI,FAZILHATI,admin
20,3,14,47,RAJBILLA,RAJBILLA,admin
20,12,13,23,DURIYADULOT,DURIYADULOT,admin
20,12,4,88,TEJKHALI,TEJKHALI,admin
20,12,4,23,DURIYADULOT,DURIYADULOT,admin
20,12,4,83,SONARAMPUR,SONARAMPUR,admin
20,12,4,59,DURIKANDI,DURIKANDI,admin
20,12,4,94,BANCHARAMPUR SUDOR,BANCHARAMPUR SUDOR,admin
20,12,63,50,GOPINATHPUR,GOPINATHPUR,admin
20,12,63,63,KOSBA POSHCHIM,KOSBA POSHCHIM,admin
20,12,63,31,BAYEK,BAYEK,admin
20,12,63,65,KHRERA,KHRERA,admin
20,12,90,29,CHALTALPAR,CHALTALPAR,admin
20,12,90,21,CHAPARTALA,CHAPARTALA,admin
20,12,90,17,BOLAKOT,BOLAKOT,admin
20,12,90,36,DHARMANDAL,DHARMANDAL,admin
20,12,90,43,FANDAUK,FANDAUK,admin
20,12,90,51,GOALNAGAR,GOALNAGAR,admin
20,12,90,65,GUNIAK,GUNIAK,admin
20,12,90,87,NASIRNAGAR,NASIRNAGAR,admin
